_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry
29339,363,10144967,FATHER HENRY CARR CATHOLIC SECONDARY SCHOOL,Toronto Catholic District School Board,1760 MARTIN GROVE RD,English Separate,10144967,1760,Martin Grove Rd,1760 Martin Grove Rd,M9V 3S4,Etobicoke,Toronto,Father Henry Carr,43.7357651008,-79.5922999387,"{u'type': u'Point', u'coordinates': (-79.5922999387, 43.7357651008)}"
29340,364,14600948,FATHER JOHN REDMOND CATHOLIC SECONDARY SCHOOL,Toronto Catholic District School Board,28 COLONEL SAMUEL SMITH PARK DR,English Separate,14600948,28,Colonel Samuel Smith Park Dr,28 Colonel Samuel Smith Park Dr,M8V 4B7,Etobicoke,Toronto,"Father John Redmond, Ken Cox Community Centre",43.5951413486,-79.5165387693,"{u'type': u'Point', u'coordinates': (-79.5165387693, 43.5951413486)}"
29341,365,1035168,FATHER SERRA CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,111 SUN ROW DR,English Separate,1035168,111,Sun Row Dr,111 Sun Row Dr,M9P 3J3,Etobicoke,Toronto,Father Serra Catholic School,43.6859442409,-79.5370181386,"{u'type': u'Point', u'coordinates': (-79.5370181386, 43.6859442409)}"
29342,366,8014986,FAYWOOD ARTS BASED CURRICULUM SCHOOL,Toronto District School Board,95 FAYWOOD BLVD,English Public,8014986,95,Faywood Blvd,95 Faywood Blvd,M3H 2X5,North York,Toronto,Faywood Arts-Based Curriculum School,43.7398550355,-79.446697335,"{u'type': u'Point', u'coordinates': (-79.446697335, 43.7398550355)}"
29343,367,515284,FENSIDE PUBLIC SCHOOL,Toronto District School Board,131 FENSIDE DR,English Public,515284,131,Fenside Dr,131 Fenside Dr,M3A 2V9,North York,Toronto,Fenside Public School,43.764580519,-79.32912658,"{u'type': u'Point', u'coordinates': (-79.32912658, 43.764580519)}"
29344,368,8007871,FERN AVENUE JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,128 FERN AVE,English Public,8007871,128,Fern Ave,128 Fern Ave,M6R 1K3,former Toronto,Toronto,Fern Avenue Public School,43.6451803159,-79.4461128419,"{u'type': u'Point', u'coordinates': (-79.4461128419, 43.6451803159)}"
29345,369,9655345,FIELDSTONE DAY SCHOOL,,2999 DUFFERIN ST,Private,9655345,2999,Dufferin St,2999 Dufferin St,M6B 3T4,North York,Toronto,,43.7118733584,-79.4533841408,"{u'type': u'Point', u'coordinates': (-79.4533841408, 43.7118733584)}"
29346,370,9655345,FIELDSTONE KING'S COLLEGE SCHOOL,,2999 DUFFERIN ST,Private,9655345,2999,Dufferin St,2999 Dufferin St,M6B 3T4,North York,Toronto,,43.7118733584,-79.4533841408,"{u'type': u'Point', u'coordinates': (-79.4533841408, 43.7118733584)}"
29347,371,4429315,FINCH AT WARDEN ADULT EDUCATION CENTRE,Toronto Catholic District School Board,3430 FINCH AVE E,English Separate,4429315,3430,Finch Ave E,3430 Finch Ave E,M1W 2R5,Scarborough,Toronto,,43.797318831,-79.314548017,"{u'type': u'Point', u'coordinates': (-79.314548017, 43.797318831)}"
29348,372,9084973,FINCH PUBLIC SCHOOL,Toronto District School Board,277 FINCH AVE E,English Public,9084973,277,Finch Ave E,277 Finch Ave E,M2N 4S3,North York,Toronto,Finch Public School,43.7838330778,-79.3949742011,"{u'type': u'Point', u'coordinates': (-79.3949742011, 43.7838330778)}"
29349,373,880193,FIRESIDE ANALYTICS,,11 WATKINSON AVE,Private,880193,11,Watkinson Ave,11 Watkinson Ave,M6P 2E6,former Toronto,Toronto,,43.6653686112,-79.4599510671,"{u'type': u'Point', u'coordinates': (-79.4599510671, 43.6653686112)}"
29350,374,3062806,FIRGROVE PUBLIC SCHOOL,Toronto District School Board,270 FIRGROVE CRES,English Public,3062806,270,Firgrove Cres,270 Firgrove Cres,M3N 1K8,North York,Toronto,Firgrove Public School,43.7520008914,-79.5199108622,"{u'type': u'Point', u'coordinates': (-79.5199108622, 43.7520008914)}"
29351,375,30055925,FISHERVILLE SENIOR PUBLIC SCHOOL,Toronto District School Board,425 PATRICIA AVE,English Public,30055925,425,Patricia Ave,425 Patricia Ave,M2R 2N1,North York,Toronto,,43.7845564408,-79.4411616325,"{u'type': u'Point', u'coordinates': (-79.4411616325, 43.7845564408)}"
29352,376,4124712,FLEMING PUBLIC SCHOOL,Toronto District School Board,20 LITTLES RD,English Public,4124712,20,Littles Rd,20 Littles Rd,M1B 5B5,Scarborough,Toronto,Fleming Public School,43.8154347835,-79.2033845823,"{u'type': u'Point', u'coordinates': (-79.2033845823, 43.8154347835)}"
29353,377,7062866,FLEMINGTON PUBLIC SCHOOL,Toronto District School Board,10 FLEMINGTON RD,English Public,7062866,10,Flemington Rd,10 Flemington Rd,M6A 2N4,North York,Toronto,Flemington Public School,43.7200875787,-79.4444540038,"{u'type': u'Point', u'coordinates': (-79.4444540038, 43.7200875787)}"
29354,378,7273342,FOREST HILL ACADEMY SECONDARY SCHOOL,,439 SPADINA RD,Private,7273342,439,Spadina Rd,439 Spadina Rd,M5P 3M6,former Toronto,Toronto,,43.6892463965,-79.4125902971,"{u'type': u'Point', u'coordinates': (-79.4125902971, 43.6892463965)}"
29355,379,800884,FOREST HILL COLLEGIATE INSTITUTE,Toronto District School Board,730 EGLINTON AVE W,English Public,800884,730,Eglinton Ave W,730 Eglinton Ave W,M5N 1B9,former Toronto,Toronto,Forest Hill Collegiate Institute,43.7030582555,-79.4213427841,"{u'type': u'Point', u'coordinates': (-79.4213427841, 43.7030582555)}"
29356,380,797816,FOREST HILL JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,78 DUNLOE RD,English Public,797816,78,Dunloe Rd,78 Dunloe Rd,M5P 2T6,former Toronto,Toronto,Forest Hill Public School,43.695376257,-79.4139385899,"{u'type': u'Point', u'coordinates': (-79.4139385899, 43.695376257)}"
29357,381,7103267,FOREST HILL MONTESSORI - ELEMENTARY CAMPUS,,585 CRANBROOKE AVE,Private,7103267,585,Cranbrooke Ave,585 Cranbrooke Ave,M6A 2X9,North York,Toronto,,43.7234193195,-79.429618219,"{u'type': u'Point', u'coordinates': (-79.429618219, 43.7234193195)}"
29358,382,517448,FOREST MANOR PUBLIC SCHOOL,Toronto District School Board,25 FOREST MANOR RD,English Public,517448,25,Forest Manor Rd,25 Forest Manor Rd,M2J 1M4,North York,Toronto,Forest Manor Public School,43.7710427399,-79.3430668038,"{u'type': u'Point', u'coordinates': (-79.3430668038, 43.7710427399)}"
29359,383,334378,FRANCIS LIBERMANN CATHOLIC HIGH SCHOOL,Toronto Catholic District School Board,4640 FINCH AVE E,English Separate,334378,4640,Finch Ave E,4640 Finch Ave E,M1S 4G2,Scarborough,Toronto,Francis Libermann Catholic High School,43.8073923412,-79.2743078385,"{u'type': u'Point', u'coordinates': (-79.2743078385, 43.8073923412)}"
29360,384,50146,FRANK OKE SECONDARY SCHOOL,Toronto District School Board,500 ALLIANCE AVE,English Public,50146,500,Alliance Ave,500 Alliance Ave,M6N 2H8,York,Toronto,Frank Oke Secondary School - Building Grounds,43.6775124192,-79.4887542282,"{u'type': u'Point', u'coordinates': (-79.4887542282, 43.6775124192)}"
29361,385,7570431,FRANKLAND COMMUNITY SCHOOL,Toronto District School Board,816 LOGAN AVE,English Public,7570431,816,Logan Ave,816 Logan Ave,M4K 3E1,former Toronto,Toronto,"Frankland Community School, Frankland Community Centre",43.6771506676,-79.3496800848,"{u'type': u'Point', u'coordinates': (-79.3496800848, 43.6771506676)}"
29362,386,30026375,FRASER MUSTARD EARLY LEARNING ACADEMY,Toronto District School Board,82 THORNCLIFFE PARK DR,English Public,30026375,82,Thorncliffe Park Dr,82 Thorncliffe Park Dr,M4H 0A2,East York,Toronto,,43.7055777505,-79.3435512383,"{u'type': u'Point', u'coordinates': (-79.3435512383, 43.7055777505)}"
29364,388,13972613,GAP ACADEMY,,4 JOHN ST,Private,13972613,4,John St,4 John St,M9N 1J3,York,Toronto,,43.7010253822,-79.5177020187,"{u'type': u'Point', u'coordinates': (-79.5177020187, 43.7010253822)}"
29365,389,807559,GARDEN AVENUE JUNIOR PUBLIC SCHOOL,Toronto District School Board,225 GARDEN AVE,English Public,807559,225,Garden Ave,225 Garden Ave,M6R 1H9,former Toronto,Toronto,Garden Avenue Public School,43.6432001068,-79.4491237019,"{u'type': u'Point', u'coordinates': (-79.4491237019, 43.6432001068)}"
29366,390,8929147,GATEWAY PUBLIC SCHOOL,Toronto District School Board,55 GATEWAY BLVD,English Public,8929147,55,Gateway Blvd,55 Gateway Blvd,M3C 1B4,North York,Toronto,Gateway Public School,43.7117262234,-79.3310091533,"{u'type': u'Point', u'coordinates': (-79.3310091533, 43.7117262234)}"
29367,391,319504,GENERAL BROCK PUBLIC SCHOOL,Toronto District School Board,140 CHESTNUT CRES,English Public,319504,140,Chestnut Cres,140 Chestnut Cres,M1L 1Y5,Scarborough,Toronto,General Brock Public School,43.7185070991,-79.2745902135,"{u'type': u'Point', u'coordinates': (-79.2745902135, 43.7185070991)}"
29368,392,4605063,GENERAL CRERAR PUBLIC SCHOOL,Toronto District School Board,30 MCGREGOR RD,English Public,4605063,30,McGregor Rd,30 McGregor Rd,M1P 1C8,Scarborough,Toronto,General Crerar Public School,43.7456867655,-79.279577662,"{u'type': u'Point', u'coordinates': (-79.279577662, 43.7456867655)}"
29369,393,877576,GENERAL MERCER JUNIOR PUBLIC SCHOOL,Toronto District School Board,30 TURNBERRY AVE,English Public,877576,30,Turnberry Ave,30 Turnberry Ave,M6N 1P8,former Toronto,Toronto,General Mercer Junior Public School,43.6789306712,-79.4640229793,"{u'type': u'Point', u'coordinates': (-79.4640229793, 43.6789306712)}"
29370,394,519441,GEORGE ANDERSON PUBLIC SCHOOL,Toronto District School Board,30 GEORGE ANDERSON DR,English Public,519441,30,George Anderson Dr,30 George Anderson Dr,M6M 2Y8,North York,Toronto,George Anderson Public School - Building Grounds,43.705453533,-79.4789480608,"{u'type': u'Point', u'coordinates': (-79.4789480608, 43.705453533)}"
29371,395,369629,GEORGE B LITTLE PUBLIC SCHOOL,Toronto District School Board,125 ORTON PARK RD,English Public,369629,125,Orton Park Rd,125 Orton Park Rd,M1G 3G9,Scarborough,Toronto,George B Little Junior Public School,43.7711994113,-79.2081104451,"{u'type': u'Point', u'coordinates': (-79.2081104451, 43.7711994113)}"
29372,396,7994619,GEORGE BROWN COLLEGE - CASA LOMA CAMPUS,,160 KENDAL AVE,,7994619,160,Kendal Ave,160 Kendal Ave,M5R 1M3,former Toronto,Toronto,,43.6760123431,-79.4110454159,"{u'type': u'Point', u'coordinates': (-79.4110454159, 43.6760123431)}"
29373,397,828085,GEORGE BROWN COLLEGE - ST JAMES CAMPUS,,200 KING ST E,,828085,200,King St E,200 King St E,M5A 3W8,former Toronto,Toronto,,43.6511004642,-79.3701856495,"{u'type': u'Point', u'coordinates': (-79.3701856495, 43.6511004642)}"
29374,398,30017891,GEORGE BROWN COLLEGE - WATERFRONT CAMPUS,,51 DOCKSIDE DR,,30017891,51,Dockside Dr,51 Dockside Dr,M5A 0B6,former Toronto,Toronto,George Brown College,43.6439387824,-79.3654694926,"{u'type': u'Point', u'coordinates': (-79.3654694926, 43.6439387824)}"
29375,399,30032214,GEORGE BROWN COLLEGE - YOUNG CENTRE FOR THE PERFORMING ARTS,,50 TANK HOUSE LN,,30032214,50,Tank House Lane,50 Tank House Lane,M5A 3C4,former Toronto,Toronto,,43.6508509258,-79.3574586753,"{u'type': u'Point', u'coordinates': (-79.3574586753, 43.6508509258)}"
29376,400,8152704,GEORGE HARVEY COLLEGIATE INSTITUTE,Toronto District School Board,1700 KEELE ST,English Public,8152704,1700,Keele St,1700 Keele St,M6M 3W5,York,Toronto,George Harvey Collegiate Institute - Building Grounds,43.684546507,-79.4736991937,"{u'type': u'Point', u'coordinates': (-79.4736991937, 43.684546507)}"
29377,401,343513,GEORGE P MACKIE JUNIOR PUBLIC SCHOOL,Toronto District School Board,60 HEATHFIELD DR,English Public,343513,60,Heathfield Dr,60 Heathfield Dr,M1M 3B1,Scarborough,Toronto,George P Mackie Junior Public School,43.7393273081,-79.2119939725,"{u'type': u'Point', u'coordinates': (-79.2119939725, 43.7393273081)}"
29378,402,396495,GEORGE PECK PUBLIC SCHOOL,Toronto District School Board,1 WAYNE AVE,English Public,396495,1,Wayne Ave,1 Wayne Ave,M1R 1Y1,Scarborough,Toronto,George Peck Public School,43.7382584754,-79.2936351945,"{u'type': u'Point', u'coordinates': (-79.2936351945, 43.7382584754)}"
29379,403,1018182,GEORGE R GAULD JUNIOR SCHOOL,Toronto District School Board,200 MELROSE ST,English Public,1018182,200,Melrose St,200 Melrose St,M8Y 1B7,Etobicoke,Toronto,George R. Gauld Junior Public School,43.6205662676,-79.4984056871,"{u'type': u'Point', u'coordinates': (-79.4984056871, 43.6205662676)}"
29380,404,8824026,GEORGE S HENRY ACADEMY,Toronto District School Board,200 GRAYDON HALL DR,English Public,8824026,200,Graydon Hall Dr,200 Graydon Hall Dr,M3A 3A6,North York,Toronto,George S. Henry Academy - Building Grounds,43.7643599637,-79.3399200285,"{u'type': u'Point', u'coordinates': (-79.3399200285, 43.7643599637)}"
29381,405,9523611,GEORGE SYME COMMUNITY SCHOOL,Toronto District School Board,69 PRITCHARD AVE,English Public,9523611,69,Pritchard Ave,69 Pritchard Ave,M6N 1T6,York,Toronto,George Syme Catholic School - Building Grounds,43.669251383,-79.4911267708,"{u'type': u'Point', u'coordinates': (-79.4911267708, 43.669251383)}"
29382,406,30091787,GEORGE WEBSTER ELEMENTARY SCHOOL,Toronto District School Board,50 CHAPMAN AVE,English Public,30091787,50,Chapman Ave,50 Chapman Ave,M4B 1C5,East York,Toronto,George E. Webster Public School,43.7010488988,-79.2997606238,"{u'type': u'Point', u'coordinates': (-79.2997606238, 43.7010488988)}"
29383,407,807027,GEORGES ETIENNE CARTIER CATHOLIC ELEMENTARY SCHOOL,Conseil scolaire de district catholique Centre-Sud,250 GAINSBOROUGH RD,French Separate,807027,250,Gainsborough Rd,250 Gainsborough Rd,M4L 3C6,former Toronto,Toronto,Georges Etienne Cartier Catholic Elementary School,43.6779038854,-79.319473112,"{u'type': u'Point', u'coordinates': (-79.319473112, 43.6779038854)}"
29384,408,6738446,GEORGES VANIER SECONDARY SCHOOL,Toronto District School Board,3000 DON MILLS RD E,English Public,6738446,3000,Don Mills Rd E,3000 Don Mills Rd E,M2J 3B6,North York,Toronto,Georges Vanier Secondary School,43.7831172284,-79.350906386,"{u'type': u'Point', u'coordinates': (-79.350906386, 43.7831172284)}"
29385,409,334373,GIBRALTAR LEADERSHIP ACADEMY,,4140 FINCH AVE E,Private,334373,4140,Finch Ave E,4140 Finch Ave E,M1S 3T9,Scarborough,Toronto,,43.8035730836,-79.2901496154,"{u'type': u'Point', u'coordinates': (-79.2901496154, 43.8035730836)}"
29386,410,11180397,GIVINS SHAW JUNIOR PUBLIC SCHOOL,Toronto District School Board,49 GIVINS ST,English Public,11180397,49,Givins St,49 Givins St,M6J 2X5,former Toronto,Toronto,Givins/Shaw Public School,43.6464076573,-79.4175842924,"{u'type': u'Point', u'coordinates': (-79.4175842924, 43.6464076573)}"
29387,411,302317,GLAMORGAN JUNIOR PUBLIC SCHOOL,Toronto District School Board,51 ANTRIM CRES,English Public,302317,51,Antrim Cres,51 Antrim Cres,M1P 4N4,Scarborough,Toronto,Glamorgan Junior Public School,43.7713003109,-79.2895538318,"{u'type': u'Point', u'coordinates': (-79.2895538318, 43.7713003109)}"
29388,412,10080042,GLEDHILL JUNIOR PUBLIC SCHOOL,Toronto District School Board,2 GLEDHILL AVE,English Public,10080042,2,Gledhill Ave,2 Gledhill Ave,M4C 5K6,East York,Toronto,"Gledhill Junior Public School, Terry Fox Recreation Centre",43.6875483307,-79.3092864659,"{u'type': u'Point', u'coordinates': (-79.3092864659, 43.6875483307)}"
29389,413,8236855,GLEN AMES SENIOR PUBLIC SCHOOL,Toronto District School Board,18 WILLIAMSON RD,English Public,8236855,18,Williamson Rd,18 Williamson Rd,M4E 1K5,former Toronto,Toronto,Glen Ames Senior Public School,43.6741488615,-79.298442191,"{u'type': u'Point', u'coordinates': (-79.298442191, 43.6741488615)}"
29390,414,576050,GLEN BRIAR ACADEMY ELEMENTARY SCHOOL,,210 WILSON AVE,Private,576050,210,Wilson Ave,210 Wilson Ave,M5M 3B1,North York,Toronto,Temple Sinai Synagogue,43.7396053553,-79.4255563107,"{u'type': u'Point', u'coordinates': (-79.4255563107, 43.7396053553)}"
29391,415,14038150,GLEN PARK PUBLIC SCHOOL,Toronto District School Board,101 ENGLEMOUNT AVE,English Public,14038150,101,Englemount Ave,101 Englemount Ave,M6B 4L5,North York,Toronto,Glen Park Public School,43.7132238247,-79.4357473262,"{u'type': u'Point', u'coordinates': (-79.4357473262, 43.7132238247)}"
29392,416,9086409,GLEN RAVINE JUNIOR PUBLIC SCHOOL,Toronto District School Board,11 GADSBY DR,English Public,9086409,11,Gadsby Dr,11 Gadsby Dr,M1K 4V4,Scarborough,Toronto,Glen Ravine Junior Public School,43.7382246272,-79.2540589454,"{u'type': u'Point', u'coordinates': (-79.2540589454, 43.7382246272)}"
29393,417,862164,GLENVIEW SENIOR PUBLIC SCHOOL,Toronto District School Board,401 ROSEWELL AVE,English Public,862164,401,Rosewell Ave,401 Rosewell Ave,M4R 2B5,former Toronto,Toronto,Glenview Senior Public School,43.7199764435,-79.4095247003,"{u'type': u'Point', u'coordinates': (-79.4095247003, 43.7199764435)}"
29394,418,13502794,GLOBAL EDUCATION ACADEMY,,150 CONSUMERS RD,Private,13502794,150,Consumers Rd,150 Consumers Rd,M2J 1P9,North York,Toronto,,43.7733946595,-79.3313166636,"{u'type': u'Point', u'coordinates': (-79.3313166636, 43.7733946595)}"
29395,419,383209,GOLF ROAD JUNIOR PUBLIC SCHOOL,Toronto District School Board,730 SCARBOROUGH GOLF CLUB RD,English Public,383209,730,Scarborough Golf Club Rd,730 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,Golf Road Junior Public School,43.7639036098,-79.216887673,"{u'type': u'Point', u'coordinates': (-79.216887673, 43.7639036098)}"
29396,420,6427428,GORDON A BROWN MIDDLE SCHOOL,Toronto District School Board,2800 ST CLAIR AVE E,English Public,6427428,2800,St Clair Ave E,2800 St Clair Ave E,M4B 1N2,East York,Toronto,Gordon A. Brown Middle School,43.7075341313,-79.3053702914,"{u'type': u'Point', u'coordinates': (-79.3053702914, 43.7075341313)}"
29397,421,11267530,GOSFORD PUBLIC SCHOOL,Toronto District School Board,30 GOSFORD BLVD,English Public,11267530,30,Gosford Blvd,30 Gosford Blvd,M3N 2G8,North York,Toronto,Gosford Public School,43.7643184872,-79.5213241884,"{u'type': u'Point', u'coordinates': (-79.5213241884, 43.7643184872)}"
29398,422,10494308,GRACEDALE PUBLIC SCHOOL,Toronto District School Board,186 GRACEDALE BLVD,English Public,10494308,186,Gracedale Blvd,186 Gracedale Blvd,M9L 2C1,North York,Toronto,Gracedale Park,43.753197538,-79.561842112,"{u'type': u'Point', u'coordinates': (-79.561842112, 43.753197538)}"
29399,423,10035226,GRACEFIELD PUBLIC SCHOOL,Toronto District School Board,177 GRACEFIELD AVE,English Public,10035226,177,Gracefield Ave,177 Gracefield Ave,M6L 1L7,North York,Toronto,Gracefield Public School,43.7090183918,-79.4914064042,"{u'type': u'Point', u'coordinates': (-79.4914064042, 43.7090183918)}"
29400,424,862651,GRADALE ACADEMY ELEMENTARY SCHOOL,,150 ROXBOROUGH DR,Private,862651,150,Roxborough Dr,150 Roxborough Dr,M4W 1X6,former Toronto,Toronto,,43.6841753785,-79.3735038315,"{u'type': u'Point', u'coordinates': (-79.3735038315, 43.6841753785)}"
29401,425,1008939,GRADE LEARNING SCHOOL - ETOBICOKE,,1243 ISLINGTON AVE,Private,1008939,1243,Islington Ave,1243 Islington Ave,M8X 1Y9,Etobicoke,Toronto,United Church Of God Canada,43.6459279386,-79.5235044285,"{u'type': u'Point', u'coordinates': (-79.5235044285, 43.6459279386)}"
29402,426,8535197,GRADE LEARNING SCHOOL - TORONTO CENTRAL,,2300 YONGE ST,Private,8535197,2300,Yonge St,2300 Yonge St,M4P 1E4,former Toronto,Toronto,,43.7071575758,-79.3990835234,"{u'type': u'Point', u'coordinates': (-79.3990835234, 43.7071575758)}"
29403,427,30013530,GREAT LYN INTERNATIONAL ACADEMY,,4789 YONGE ST,Private,30013530,4789,Yonge St,4789 Yonge St,M2N 0G3,North York,Toronto,,43.76133747,-79.4101604913,"{u'type': u'Point', u'coordinates': (-79.4101604913, 43.76133747)}"
29404,428,9178016,GREENHOLME JUNIOR MIDDLE SCHOOL,Toronto District School Board,10 JAMESTOWN CRES,English Public,9178016,10,Jamestown Cres,10 Jamestown Cres,M9V 3M5,Etobicoke,Toronto,Greenholme Public School,43.7350715356,-79.5829081121,"{u'type': u'Point', u'coordinates': (-79.5829081121, 43.7350715356)}"
29405,429,13967814,GREENLAND PUBLIC SCHOOL,Toronto District School Board,15 GREENLAND RD,English Public,13967814,15,Greenland Rd,15 Greenland Rd,M3C 1N1,North York,Toronto,Greenland Public School,43.733607038,-79.3385329308,"{u'type': u'Point', u'coordinates': (-79.3385329308, 43.733607038)}"
29406,430,2329382,GREENWOOD COLLEGE,,443 MOUNT PLEASANT RD,Private,2329382,443,Mount Pleasant Rd,443 Mount Pleasant Rd,M4S 2L8,former Toronto,Toronto,,43.7002552402,-79.3864431221,"{u'type': u'Point', u'coordinates': (-79.3864431221, 43.7002552402)}"
29407,431,6624393,GREENWOOD SECONDARY SCHOOL,Toronto District School Board,800 GREENWOOD AVE,English Public,6624393,800,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,Danforth Collegiate & T.I.,43.6828387343,-79.3340895607,"{u'type': u'Point', u'coordinates': (-79.3340895607, 43.6828387343)}"
